,year,gw_codes,country,armedforces_share,armedforces_share_id,milex_share,milex_share_id,corruption,corruption_id,effectiveness,effectiveness_id,polvio,polvio_id,regu,regu_id,law,law_id,account,account_id,tax,tax_id,broadband,broadband_id,telephone,telephone_id,internet_use,internet_use_id,mobile,mobile_id,polyarchy,libdem,libdem_id,partipdem,delibdem,egaldem,civlib,phyvio,pollib,privlib,execon,execon_id,exgender,exgender_id,exgeo,exgeo_id,expol,expol_id,exsoc,exsoc_id,shutdown,shutdown_id,filter,filter_id,tenure_months,tenure_months_id,dem_duration,dem_duration_id,elections,elections_id,lastelection,lastelection_id
2506,2017,420,Gambia,0.155936664764239,0,0.48613200418690217,1,-0.65783566236496,0,-0.745089054107666,0,-0.0948309376835823,0,-0.511482894420624,0,-0.453931570053101,0,-0.621979296207428,0,18.2047799785766,1,0.17078,0,1.37,0,22.5,0,126.634,0,0.502,0.396,0,0.309,0.349,0.341,0.822,0.806,0.817,0.859,0.377,0,0.355,0,0.336,0,0.288,0,0.245,0,1.441,0,1.371,0,12.0,0,0.6505876,0,0,0,2.564949,0
2507,2018,420,Gambia,0.607934148573027,0,0.715876283557486,0,-0.502051889896393,0,-0.75137335062027,0,-0.0874964967370033,0,-0.673881351947784,0,-0.455757111310959,0,-0.21559052169323,0,18.2047799785766,1,0.184737,0,1.83,0,28.3,0,132.578,0,0.537,0.424,0,0.347,0.38,0.376,0.846,0.833,0.838,0.88,0.364,0,0.307,0,0.336,0,0.288,0,0.231,0,1.441,0,1.371,0,24.0,0,1.070441,0,0,0,3.218876,0
2508,2019,420,Gambia,0.592081209858744,0,0.769340979399031,0,-0.407115370035172,0,-0.765238344669342,0,0.214491605758667,0,-0.717234313488007,0,-0.405600309371948,0,-0.249280497431755,0,18.2047799785766,1,0.203513,0,2.44,0,31.1,0,105.205,0,0.522,0.422,0,0.336,0.383,0.369,0.85,0.856,0.837,0.871,0.369,0,0.337,0,0.423,0,0.296,0,0.276,0,1.441,0,1.231,0,36.0,0,1.365241,0,0,0,3.610918,0
2509,2020,420,Gambia,0.573416689006025,0,0.809324910343592,0,-0.424807697534561,0,-0.786214232444763,0,0.248035475611687,0,-0.759016036987305,0,-0.393534988164902,0,-0.200950473546982,0,18.2047799785766,1,0.198749,0,2.38,0,34.2,0,106.448,0,0.496,0.411,0,0.317,0.374,0.355,0.844,0.856,0.815,0.871,0.346,0,0.316,0,0.387,0,0.296,0,0.228,0,1.441,0,1.231,0,48.0,0,1.592631,0,0,0,3.89182,0
2510,2021,420,Gambia,0.573416689006025,1,0.76855558144666,0,-0.380903303623199,0,-0.676103711128235,0,0.0353307984769344,0,-0.889699339866638,0,-0.405620902776718,0,-0.104992866516113,0,18.2047799785766,1,0.194099,0,2.33,0,37.6,0,108.847,0,0.506,0.42,0,0.327,0.388,0.351,0.862,0.914,0.812,0.871,0.32,0,0.282,0,0.373,0,0.289,0,0.275,0,1.441,0,1.231,0,48.0,1,1.592631,1,0,1,3.89182,1
2511,2022,420,Gambia,0.573416689006025,1,0.693939998753325,0,-0.275547713041306,0,-0.653572559356689,0,0.0439732819795609,0,-0.714570105075836,0,-0.455120772123337,0,-0.04075588285923,0,18.2047799785766,1,0.215819,0,2.39,0,44.0,0,106.782,0,0.624,0.504,0,0.398,0.467,0.432,0.878,0.934,0.822,0.891,0.32,0,0.259,0,0.302,0,0.286,0,0.26,0,1.441,0,1.95,0,48.0,1,1.592631,1,0,1,3.89182,1
2512,2023,420,Gambia,0.573416689006025,1,0.584305835814994,0,-0.281129717826843,0,-0.590593457221985,0,-0.0120199294760823,0,-0.639587819576263,0,-0.374314546585083,0,-0.0410085804760456,0,18.2047799785766,1,0.215819,1,2.39,1,45.9,0,106.782,1,0.641,0.517,0,0.413,0.48,0.448,0.882,0.934,0.832,0.89,0.302,0,0.24,0,0.288,0,0.24,0,0.263,0,1.441,0,1.95,0,48.0,1,1.592631,1,0,1,3.89182,1
2513,1989,432,Mali,0.379071851319855,1,2.11201131003608,0,-0.782561779022217,1,-0.998445451259613,1,0.365160435438156,1,-0.525804400444031,1,-0.29691082239151,1,0.0121427616104484,1,10.7850780299968,1,0.0220512,1,0.110176266,0,0.0,1,0.0,0,0.195,0.126,0,0.104,0.077,0.168,0.402,0.171,0.278,0.748,0.841,0,0.895,0,0.925,0,0.831,0,0.752,0,-0.493,1,0.998,1,254.0,0,0.0,0,0,0,4.007333,0
2514,1990,432,Mali,0.379071851319855,0,1.95649418287434,0,-0.782561779022217,1,-0.998445451259613,1,0.365160435438156,1,-0.525804400444031,1,-0.29691082239151,1,0.0121427616104484,1,10.7850780299968,1,0.0220512,1,0.122,0,0.0,0,0.0,0,0.201,0.145,0,0.105,0.137,0.173,0.511,0.457,0.326,0.752,0.79,0,0.85,0,0.882,0,0.768,0,0.736,0,-0.493,1,0.998,1,266.0,0,0.0,0,0,0,4.204693,0
2515,1991,432,Mali,0.372323530818507,0,1.8255939436098467,1,-0.782561779022217,1,-0.998445451259613,1,0.365160435438156,1,-0.525804400444031,1,-0.29691082239151,1,0.0121427616104484,1,10.7850780299968,1,0.0220512,1,0.133,0,0.00034333333333333335,1,0.0,0,0.207,0.153,0,0.134,0.202,0.189,0.636,0.479,0.638,0.806,0.778,0,0.831,0,0.882,0,0.768,0,0.65,0,-0.493,1,0.998,1,10.0,0,0.0,0,0,0,4.369448,0
2516,1992,432,Mali,0.337341038577478,0,1.6946937043453534,1,-0.782561779022217,1,-0.998445451259613,1,0.365160435438156,1,-0.525804400444031,1,-0.29691082239151,1,0.0121427616104484,1,10.7850780299968,1,0.0220512,1,0.134,0,0.0006866666666666667,1,0.0,0,0.468,0.344,0,0.332,0.433,0.339,0.8,0.718,0.876,0.81,0.683,0,0.634,0,0.818,0,0.632,0,0.467,0,-0.493,1,0.998,1,7.0,0,0.4054651,0,1,0,2.197225,0
2517,1993,432,Mali,0.330657032055546,0,1.56379346508086,0,-0.782561779022217,1,-0.998445451259613,1,0.365160435438156,1,-0.525804400444031,1,-0.29691082239151,1,0.0121427616104484,1,10.7850780299968,1,0.0220512,1,0.142,0,0.00103,1,0.0,0,0.586,0.422,0,0.41,0.502,0.39,0.8,0.718,0.876,0.81,0.683,0,0.607,0,0.789,0,0.638,0,0.467,0,-0.493,1,0.998,1,19.0,0,0.9162908,0,0,0,3.044523,0
2518,1994,432,Mali,0.323656716739957,0,1.43802626563637,0,-0.782561779022217,1,-0.998445451259613,1,0.365160435438156,1,-0.525804400444031,1,-0.29691082239151,1,0.0121427616104484,1,10.7850780299968,1,0.0220512,1,0.153,0,0.0013733333333333334,1,0.0,0,0.586,0.422,0,0.41,0.502,0.39,0.8,0.718,0.876,0.81,0.683,0,0.607,0,0.789,0,0.638,0,0.467,0,-0.493,1,0.998,1,31.0,0,1.252763,0,0,0,3.496508,0
2519,1995,432,Mali,0.400947184968279,0,1.49701708229888,0,-0.782561779022217,1,-0.998445451259613,1,0.365160435438156,1,-0.525804400444031,1,-0.29691082239151,1,0.0121427616104484,1,10.7850780299968,1,0.0220512,1,0.169,0,0.0017166666666666667,1,0.0,0,0.586,0.422,0,0.41,0.502,0.393,0.8,0.718,0.876,0.81,0.666,0,0.607,0,0.789,0,0.607,0,0.467,0,-0.493,1,0.998,1,43.0,0,1.504077,0,0,0,3.806663,0
2520,1996,432,Mali,0.392049544745362,0,1.42841059416252,0,-0.782561779022217,0,-0.998445451259613,0,0.365160435438156,0,-0.525804400444031,0,-0.29691082239151,0,0.0121427616104484,0,10.7850780299968,1,0.0220512,1,0.205,0,0.00206,0,0.011715466,0,0.586,0.422,0,0.413,0.502,0.395,0.8,0.718,0.876,0.81,0.666,0,0.607,0,0.789,0,0.607,0,0.467,0,-0.493,1,0.998,1,55.0,0,1.704748,0,0,0,4.043051,0
2521,1997,432,Mali,0.381548178957429,0,1.49685223773671,0,-0.8408594727516174,1,-1.0859829485416417,1,0.39604809880256653,1,-0.419939786195755,1,-0.26237337291240703,1,-0.0277699311263859,1,10.7850780299968,1,0.0220512,1,0.227,0,0.0101,0,0.027434281,0,0.546,0.391,0,0.386,0.463,0.371,0.778,0.653,0.876,0.81,0.666,0,0.607,0,0.75,0,0.607,0,0.467,0,-0.493,1,0.998,1,67.0,0,1.871802,0,1,0,2.079442,0
2522,1998,432,Mali,0.371395441764459,0,1.40463231082634,0,-0.899157166481018,0,-1.17352044582367,0,0.426935762166977,0,-0.314075171947479,0,-0.227835923433304,0,-0.0676826238632202,0,10.7850780299968,1,0.0220512,1,0.248,0,0.0198,0,0.042116764,0,0.511,0.367,0,0.361,0.437,0.349,0.791,0.692,0.876,0.81,0.666,0,0.607,0,0.75,0,0.607,0,0.467,0,-0.493,1,0.998,1,79.0,0,2.014903,0,0,0,2.995732,0
2523,1999,432,Mali,0.361746799135806,0,1.49228992788343,0,-0.8888334333896635,1,-1.11518031358719,1,0.333522751927376,1,-0.322276473045349,1,-0.234903268516064,1,-0.0567100290209055,1,10.7850780299968,1,0.0220512,1,0.301,0,0.0609,0,0.058505121,0,0.511,0.367,0,0.36,0.437,0.349,0.791,0.692,0.876,0.81,0.666,0,0.607,0,0.75,0,0.607,0,0.467,0,-0.493,1,0.998,1,91.0,0,2.140066,0,0,0,3.465736,0
2524,2000,432,Mali,0.350808197464395,0,1.47864974445751,0,-0.878509700298309,0,-1.05684018135071,0,0.240109741687775,0,-0.330477774143219,0,-0.241970613598824,0,-0.0457374341785908,0,10.7850780299968,0,0.0220512,1,0.339,0,0.143,0,0.0899536,0,0.511,0.369,0,0.358,0.437,0.349,0.819,0.777,0.876,0.81,0.666,0,0.607,0,0.75,0,0.607,0,0.458,0,-0.493,0,0.998,0,103.0,0,2.251292,0,0,0,3.78419,0
2525,2001,432,Mali,0.339900266106129,0,1.29517222790027,0,-0.8015536069869995,1,-0.877606660127641,1,0.32547047734260603,1,-0.454481393098831,1,-0.2529874667525295,1,0.11753637157380561,1,10.585476749792,0,0.0220512,1,0.429,0,0.186,0,0.20145,0,0.511,0.369,0,0.356,0.437,0.349,0.819,0.777,0.876,0.81,0.666,0,0.607,0,0.75,0,0.607,0,0.458,0,-0.493,0,0.998,0,115.0,0,2.351375,0,0,0,4.025352,0
2526,2002,432,Mali,0.329102347365796,0,1.26885043144455,0,-0.72459751367569,0,-0.698373138904572,0,0.410831212997437,0,-0.578485012054443,0,-0.264004319906235,0,0.280810177326202,0,11.1732839031018,0,0.0220512,1,0.461,0,0.227,0,0.374136,0,0.595,0.403,0,0.409,0.487,0.402,0.828,0.777,0.905,0.81,0.666,0,0.607,0,0.75,0,0.607,0,0.458,0,-0.493,0,0.998,0,7.0,0,2.442347,0,1,0,2.079442,0
2527,2003,432,Mali,0.255725473254574,0,1.4193331132051,0,-0.744711637496948,0,-0.724401772022247,0,0.257701814174652,0,-0.577274203300476,0,0.0300825759768486,0,0.336165219545364,0,12.7679538099709,0,0.0220512,1,0.48,0,0.31,0,1.94895,0,0.624,0.42,0,0.425,0.508,0.419,0.829,0.777,0.908,0.81,0.666,0,0.607,0,0.75,0,0.607,0,0.458,0,-0.493,0,0.998,0,19.0,0,2.525729,0,0,0,2.995732,0
2528,2004,432,Mali,0.223247627892477,0,1.42199884362637,0,-0.677577555179596,0,-0.79287451505661,0,0.452396661043167,0,-0.527328252792358,0,-0.194137424230576,0,0.248863771557808,0,10.4950321283737,0,0.0220512,1,0.502,0,0.433,0,3.10524,0,0.624,0.42,0,0.423,0.508,0.419,0.829,0.777,0.908,0.81,0.666,0,0.607,0,0.75,0,0.607,0,0.458,0,-0.493,0,0.998,0,31.0,0,2.60269,0,0,0,3.465736,0
2529,2005,432,Mali,0.235920741640443,0,1.38431204093435,0,-0.500253260135651,0,-0.719699025154114,0,0.173916295170784,0,-0.559557259082794,0,-0.140042945742607,0,0.247933819890022,0,10.3738916438799,0,0.0220512,1,0.561,0,0.507,0,5.62823,0,0.624,0.42,0,0.421,0.508,0.419,0.829,0.777,0.908,0.81,0.666,0,0.607,0,0.75,0,0.607,0,0.458,0,-0.493,0,0.998,0,43.0,0,2.674149,0,0,0,3.78419,0
2530,2006,432,Mali,0.228636361298037,0,1.39141541039687,0,-0.47920623421669,0,-0.760136187076569,0,0.414196908473969,0,-0.458761304616928,0,-0.28743439912796,0,0.297409027814865,0,10.3806120103924,0,0.0220512,0,0.59,0,0.73,0,10.8144,0,0.624,0.42,0,0.419,0.508,0.419,0.829,0.777,0.908,0.81,0.666,0,0.607,0,0.75,0,0.607,0,0.458,0,-0.493,0,0.998,0,55.0,0,2.74084,0,0,0,4.025352,0
2531,2007,432,Mali,0.221590647840571,0,1.35503402826002,0,-0.42621174454689,0,-0.760422825813293,0,0.230479195713997,0,-0.390169739723206,0,-0.182401552796364,0,0.22539059817791,0,10.3497030498167,0,0.0221334,0,0.553,0,0.81,0,17.5054,0,0.609,0.412,0,0.408,0.495,0.41,0.829,0.777,0.908,0.81,0.666,0,0.607,0,0.75,0,0.607,0,0.458,0,-0.493,0,0.998,0,67.0,0,2.80336,0,1,0,2.197225,0
2532,2008,432,Mali,0.214837847553928,0,1.46571486807421,0,-0.537264764308929,0,-0.785017490386963,0,0.209998890757561,0,-0.424137949943542,0,-0.319483637809753,0,0.202510952949524,0,9.49779327164581,0,0.035286,0,0.543,0,1.57,0,23.0146,0,0.604,0.41,0,0.402,0.491,0.406,0.829,0.777,0.907,0.81,0.666,0,0.607,0,0.75,0,0.607,0,0.458,0,-0.493,0,0.998,0,79.0,0,2.862201,0,0,0,3.044523,0
2533,2009,432,Mali,0.211032977767372,0,1.41866425479876,0,-0.680893421173096,0,-0.797493636608124,0,-0.07557762414217,0,-0.408670276403427,0,-0.36310139298439,0,0.0696147605776787,0,10.5419119898934,0,0.0534092,0,0.549,0,1.8,0,28.8979,0,0.604,0.41,0,0.401,0.493,0.407,0.829,0.777,0.909,0.81,0.666,0,0.607,0,0.75,0,0.607,0,0.458,0,-0.493,0,0.998,0,91.0,0,2.917771,0,0,0,3.496508,0
2534,2010,432,Mali,0.204844271989358,0,1.37456680820104,0,-0.676808714866638,0,-0.847448468208313,0,-0.182899221777916,0,-0.483745783567429,0,-0.447257936000824,0,0.158107548952103,0,10.4431901483691,0,0.050291,0,0.718,0,2.0,0,46.6622,0,0.604,0.404,0,0.399,0.492,0.405,0.841,0.807,0.91,0.813,0.666,0,0.607,0,0.75,0,0.607,0,0.458,0,-0.668,0,0.514,0,103.0,0,2.970414,0,0,0,3.806663,0
2535,2011,432,Mali,0.19892127367245,0,1.2410333300729,0,-0.648009061813354,0,-0.796498656272888,0,-0.708379745483398,0,-0.404689967632294,0,-0.500218212604523,0,0.167899787425995,0,10.5131947582714,0,0.0515027,0,0.636,0,2.2,0,65.7107,0,0.607,0.405,0,0.398,0.495,0.407,0.841,0.807,0.911,0.813,0.666,0,0.607,0,0.75,0,0.607,0,0.458,0,-0.668,0,0.514,0,115.0,0,3.020425,0,0,0,4.043051,0
2536,2012,432,Mali,0.124565159795541,0,1.19640574526633,0,-0.831212103366852,0,-0.983055293560028,0,-2.03432869911194,0,-0.427046447992325,0,-0.664888739585876,0,-0.495530128479004,0,10.8540720645761,0,0.0254762,0,0.66,0,2.8,0,86.1757,0,0.352,0.232,0,0.262,0.334,0.27,0.828,0.777,0.903,0.813,0.666,0,0.607,0,0.75,0,0.607,0,0.457,0,-0.668,0,0.514,0,9.0,0,0.0,0,0,0,4.234107,0
2537,2013,432,Mali,0.183673910942124,0,1.16137913160626,0,-0.79230660200119,0,-0.899786651134491,0,-1.72216212749481,0,-0.519340336322784,0,-0.74717503786087,0,-0.284561961889267,0,10.944741779373,0,0.0166613,0,0.724,0,3.5,0,113.115,0,0.327,0.194,0,0.227,0.312,0.238,0.795,0.766,0.861,0.759,0.713,0,0.607,0,0.75,0,0.607,0,0.457,0,-0.668,0,0.514,0,4.0,0,0.2231435,0,1,0,1.609438,0
2538,2014,432,Mali,0.208367023110168,0,1.51593383195421,0,-0.751215159893036,0,-1.08551561832428,0,-1.71398878097534,0,-0.633841454982758,0,-0.635233938694,0,-0.161193147301674,0,10.7220403356988,0,0.0177401,1,0.857,0,7.0,0,130.44,0,0.545,0.327,0,0.329,0.451,0.346,0.799,0.793,0.852,0.759,0.713,0,0.607,0,0.75,0,0.607,0,0.457,0,-0.668,0,0.514,0,16.0,0,0.8109302,0,0,0,2.833213,0
2539,2015,432,Mali,0.231559407518617,0,2.36017445199795,0,-0.704493343830109,0,-0.960362553596497,0,-1.6827712059021,0,-0.633086144924164,0,-0.75167179107666,0,-0.197768017649651,0,11.8533619936548,0,0.0188189,0,0.909,0,10.3,0,122.083,0,0.544,0.35,0,0.328,0.45,0.346,0.797,0.793,0.845,0.759,0.713,0,0.607,0,0.75,0,0.607,0,0.457,0,-0.805,0,0.514,0,28.0,0,1.178655,0,0,0,3.367296,0
2540,2016,432,Mali,0.255140727311611,0,2.58613087357125,0,-0.677658140659332,0,-1.02762377262115,0,-1.61284875869751,0,-0.63912957906723,0,-0.799188196659088,0,-0.182400822639465,0,12.8969929658629,0,0.111738,0,1.05,0,14.0,0,105.348,0,0.544,0.35,0,0.328,0.45,0.346,0.797,0.793,0.845,0.759,0.713,0,0.607,0,0.75,0,0.607,0,0.457,0,-0.357,0,0.363,0,40.0,0,1.446919,0,0,0,3.713572,0
2541,2017,432,Mali,0.25208463489532,0,3.02860111373814,0,-0.665663719177246,0,-0.964268267154694,0,-1.90349173545837,0,-0.616693496704102,0,-0.792974710464478,0,-0.212172240018845,0,13.3300422900318,0,0.0777267,0,1.08,0,18.9,0,111.21,0,0.53,0.327,0,0.32,0.417,0.343,0.749,0.709,0.817,0.734,0.713,0,0.607,0,0.75,0,0.607,0,0.496,0,-0.48,0,0.187,0,52.0,0,1.658228,0,0,0,3.970292,0
2542,2018,432,Mali,0.284546792161739,0,2.82359553728652,0,-0.711823046207428,0,-1.02613079547882,0,-2.0845730304718,0,-0.600795805454254,0,-0.815612316131592,0,-0.327881008386612,0,9.78065544204356,0,0.591595,0,1.12,0,21.4,0,107.404,0,0.515,0.308,0,0.309,0.398,0.313,0.751,0.713,0.82,0.731,0.704,0,0.607,0,0.75,0,0.607,0,0.543,0,-0.48,0,0.366,0,64.0,0,1.832582,0,1,0,1.609438,0
2543,2019,432,Mali,0.275321552630009,0,2.75271658139503,0,-0.704530775547028,0,-1.09918296337128,0,-2.2143087387085,0,-0.623046398162842,0,-0.864841282367706,0,-0.44176921248436,0,12.2370535462025,0,0.676473,0,1.15,0,25.0,0,108.815,0,0.511,0.32,0,0.309,0.419,0.32,0.789,0.755,0.879,0.754,0.66,0,0.67,0,0.687,0,0.548,0,0.544,0,0.014,0,0.431,0,76.0,0,1.981001,0,0,0,2.833213,0
2544,2020,432,Mali,0.543757491585684,0,3.39955821425498,0,-0.800912976264954,0,-1.18640530109406,0,-2.1463520526886,0,-0.673809766769409,0,-0.949093222618103,0,-0.760558068752289,0,11.9520024969323,0,1.12281,0,1.3,0,29.1,0,116.587,0,0.372,0.234,0,0.236,0.333,0.252,0.757,0.755,0.792,0.738,0.66,0,0.639,0,0.691,0,0.565,0,0.53,0,-1.293,0,-0.034,0,4.0,0,0.0,0,0,0,3.367296,0
2545,2021,432,Mali,0.543757491585684,1,3.40867958739493,0,-0.887136936187744,0,-1.2514636516571,0,-2.33293581008911,0,-0.634793400764465,0,-0.91933411359787,0,-0.801511585712433,0,11.9520024969323,1,0.648338,0,1.34,0,34.0,0,108.693,0,0.243,0.158,0,0.177,0.241,0.184,0.758,0.765,0.77,0.743,0.699,0,0.672,0,0.706,0,0.673,0,0.611,0,-1.293,0,-0.034,0,4.0,1,0.0,1,0,1,3.367296,1
2546,2022,432,Mali,0.543757491585684,1,3.13966043242685,0,-0.844119906425476,0,-1.1489531993866,0,-2.56074357032776,0,-0.634121775627136,0,-0.982342958450317,0,-0.920922577381134,0,11.9520024969323,1,0.77422,0,1.33,0,34.4,0,112.12,0,0.233,0.15,0,0.174,0.252,0.196,0.729,0.759,0.729,0.712,0.684,0,0.621,0,0.732,0,0.575,0,0.54,0,-1.204,0,-0.034,0,4.0,1,0.0,1,0,1,3.367296,1
2547,2023,432,Mali,0.543757491585684,1,3.82768546750975,0,-0.861831545829773,0,-1.13859808444977,0,-2.7291362285614,0,-0.679561257362366,0,-0.977649748325348,0,-1.01174712181091,0,11.9520024969323,1,0.77422,1,1.33,1,35.1,0,112.12,1,0.229,0.148,0,0.198,0.239,0.206,0.716,0.751,0.697,0.702,0.642,0,0.628,0,0.73,0,0.57,0,0.538,0,-1.351,0,-0.034,0,4.0,1,0.0,1,0,1,3.367296,1
2548,1989,433,Senegal,0.849011349866729,1,2.02769623484365,0,-0.142714694142342,1,0.0762425139546394,1,-0.601866662502289,1,-0.129939034581184,1,-0.181543231010437,1,0.108496256172657,1,15.7743360472944,1,0.0114655,1,0.493947416,0,0.0,1,0.0,0,0.494,0.369,0,0.277,0.404,0.348,0.759,0.666,0.789,0.834,0.466,0,0.556,0,0.427,0,0.398,0,0.3,0,1.171,1,1.024,1,108.0,0,0.0,0,0,0,3.135494,0
2549,1990,433,Senegal,0.849011349866729,0,1.63346898573868,0,-0.142714694142342,1,0.0762425139546394,1,-0.601866662502289,1,-0.129939034581184,1,-0.181543231010437,1,0.108496256172657,1,15.7743360472944,1,0.0114655,1,0.574,0,0.0,0,0.0,0,0.507,0.382,0,0.283,0.427,0.361,0.765,0.666,0.809,0.834,0.423,0,0.528,0,0.355,0,0.34,0,0.276,0,1.171,1,1.024,1,120.0,0,0.0,0,0,0,3.555348,0
2550,1991,433,Senegal,0.822814638603812,0,1.54705556651557,0,-0.142714694142342,1,0.0762425139546394,1,-0.601866662502289,1,-0.129939034581184,1,-0.181543231010437,1,0.108496256172657,1,15.7743360472944,1,0.0114655,1,0.61,0,0.0001386,1,0.0,0,0.52,0.39,0,0.293,0.434,0.37,0.774,0.666,0.84,0.834,0.423,0,0.528,0,0.32,0,0.34,0,0.276,0,1.171,1,1.024,1,132.0,0,0.0,0,0,0,3.850147,0
2551,1992,433,Senegal,0.797478903360177,0,1.4439999325024,0,-0.142714694142342,1,0.0762425139546394,1,-0.601866662502289,1,-0.129939034581184,1,-0.181543231010437,1,0.108496256172657,1,15.7743360472944,1,0.0114655,1,0.711,0,0.0002772,1,0.0,0,0.541,0.404,0,0.303,0.458,0.379,0.781,0.666,0.852,0.834,0.423,0,0.528,0,0.32,0,0.34,0,0.276,0,1.171,1,1.024,1,144.0,0,0.0,0,0,0,4.077538,0
2552,1993,433,Senegal,0.773177277522534,0,1.66830404428701,0,-0.142714694142342,1,0.0762425139546394,1,-0.601866662502289,1,-0.129939034581184,1,-0.181543231010437,1,0.108496256172657,1,15.7743360472944,1,0.0114655,1,0.761,0,0.0004158,1,0.0,0,0.618,0.456,0,0.347,0.517,0.429,0.781,0.666,0.852,0.834,0.425,0,0.528,0,0.32,0,0.34,0,0.276,0,1.171,1,1.024,1,156.0,0,0.0,0,1,0,2.397895,0
2553,1994,433,Senegal,0.583489173566773,0,1.34761973804184,0,-0.142714694142342,1,0.0762425139546394,1,-0.601866662502289,1,-0.129939034581184,1,-0.181543231010437,1,0.108496256172657,1,15.7743360472944,1,0.0114655,1,0.836,0,0.0005544,1,0.001164311,0,0.635,0.469,0,0.356,0.528,0.439,0.781,0.666,0.852,0.834,0.425,0,0.528,0,0.32,0,0.34,0,0.276,0,1.171,1,1.024,1,168.0,0,0.0,0,0,0,3.135494,0
2554,1995,433,Senegal,0.704560408968973,0,1.31009911066192,0,-0.142714694142342,1,0.0762425139546394,1,-0.601866662502289,1,-0.129939034581184,1,-0.181543231010437,1,0.108496256172657,1,15.7743360472944,1,0.0114655,1,0.927,0,0.000693,0,0.001413234,0,0.642,0.474,0,0.372,0.534,0.445,0.781,0.666,0.852,0.834,0.425,0,0.528,0,0.309,0,0.34,0,0.276,0,1.171,1,1.024,1,180.0,0,0.0,0,0,0,3.555348,0
2555,1996,433,Senegal,0.685510861210447,0,1.24391793737025,0,-0.142714694142342,0,0.0762425139546394,0,-0.601866662502289,0,-0.129939034581184,0,-0.181543231010437,0,0.108496256172657,0,15.7743360472944,1,0.0114655,1,1.05,0,0.0112,0,0.01596667,0,0.647,0.475,0,0.376,0.538,0.45,0.782,0.666,0.857,0.834,0.425,0,0.521,0,0.309,0,0.34,0,0.276,0,1.171,1,1.024,1,192.0,0,0.0,0,0,0,3.850147,0
2556,1997,433,Senegal,0.665792246724571,0,1.1969122297618,0,-0.13268075138330498,1,-0.03593946620821929,1,-0.7950514853000641,1,-0.1486582085490225,1,-0.05635419487953186,1,0.0688106622546911,1,15.7743360472944,1,0.0114655,1,1.25,0,0.0273,0,0.076694149,0,0.647,0.478,0,0.376,0.538,0.45,0.808,0.752,0.857,0.83,0.425,0,0.521,0,0.309,0,0.34,0,0.276,0,1.171,1,1.024,1,204.0,0,0.0,0,0,0,4.077538,0
2557,1998,433,Senegal,0.635701520934586,0,1.17914185452607,0,-0.122646808624268,0,-0.148121446371078,0,-0.988236308097839,0,-0.167377382516861,0,0.0688348412513733,0,0.0291250683367252,0,15.7743360472944,1,0.0114655,1,1.47,0,0.0799,0,0.296786944,0,0.649,0.48,0,0.376,0.54,0.451,0.808,0.752,0.857,0.83,0.425,0,0.521,0,0.309,0,0.34,0,0.276,0,1.171,1,1.024,1,216.0,0,0.0,0,0,0,4.26268,0
2558,1999,433,Senegal,0.619388612431057,0,1.20212680514523,0,-0.1086161732673647,1,-0.15703862160444249,1,-0.7880634069442745,1,-0.18097102642059348,1,0.0744115114212036,1,0.11446337588131408,1,15.7743360472944,1,0.0114655,1,1.7,0,0.311,0,0.92713411,0,0.65,0.482,0,0.377,0.549,0.452,0.808,0.752,0.857,0.83,0.425,0,0.521,0,0.309,0,0.34,0,0.276,0,1.171,1,1.024,1,228.0,0,0.0,0,0,0,4.41884,0
2559,2000,433,Senegal,0.546574151301663,0,1.04836027705155,0,-0.0945855379104614,0,-0.165955796837807,0,-0.58789050579071,0,-0.194564670324326,0,0.0799881815910339,0,0.199801683425903,0,15.7743360472944,1,0.0114655,1,2.07,0,0.404,0,2.51048,0,0.677,0.508,0,0.401,0.579,0.477,0.811,0.752,0.865,0.83,0.251,0,0.345,0,0.216,0,0.241,0,0.221,0,1.171,0,1.024,0,9.0,0,0.5108256,0,1,0,2.302585,0
2560,2001,433,Senegal,0.539308689230974,0,1.11566749250516,0,0.07666406035423282,1,-0.105900000780821,1,-0.4309170395135875,1,-0.2328629791736605,1,0.08461995795369145,1,0.2902435064315795,1,15.7743360472944,1,0.0114655,1,2.32,0,0.984,0,2.95518,0,0.601,0.439,0,0.382,0.539,0.45,0.849,0.838,0.884,0.841,0.261,0,0.331,0,0.216,0,0.241,0,0.221,0,1.171,0,1.024,0,21.0,0,0.9808292,0,0,0,3.091043,0
2561,2002,433,Senegal,0.511365089105367,0,1.10124043617179,0,0.247913658618927,0,-0.045844204723835,0,-0.273943573236465,0,-0.271161288022995,0,0.089251734316349,0,0.380685329437256,0,15.7743360472944,1,0.0114655,0,2.15,0,1.01,0,5.28796,0,0.684,0.533,0,0.429,0.6,0.502,0.849,0.838,0.884,0.841,0.261,0,0.331,0,0.216,0,0.241,0,0.221,0,1.171,0,1.024,0,33.0,0,1.299283,0,0,0,3.526361,0
2562,2003,433,Senegal,0.609315650075919,0,1.11544277826225,0,-0.141306817531586,0,-0.387829571962357,0,-0.250177979469299,0,-0.308505296707153,0,-0.0520304851233959,0,0.26668593287468,0,15.7743360472944,1,0.022227,0,2.13,0,2.1,0,7.29792,0,0.684,0.533,0,0.429,0.596,0.498,0.849,0.838,0.884,0.841,0.261,0,0.336,0,0.216,0,0.241,0,0.221,0,1.171,0,1.024,0,45.0,0,1.540445,0,0,0,3.828641,0
